"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[2767]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W","","2.64","2.64","-95.5","-95.5","SAQ","-2440","-2440","s_K11-78 [2767]","BASALT [2767]","","","","","","","","","VOL","","","","","WR [2767] ","","","","","","","","","","","","","","","","0.09","","","","0.1","","0","0","","","0","","","","0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80751",
"[2767]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W","","2.43","2.43","-95.55","-95.55","SAQ","-2750","-2750","s_K17-9 [2767]","BASALT [2767]","","","","","","","","","VOL","","","","","WR [2767] ","","","","","","","","","","","","","","","","0.09","","","","0.08","","0","0.03","","","0","","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80752",
"[2767]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W","","2.64","2.64","-95.47","-95.47","SAQ","-2650","-2650","s_K12-40 [2767]","BASALT [2767]","","","","","","","","","VOL","","","","","WR [2767] ","","","","","","","","","","","","","","","","0.11","","","","0.11","","0.01","0.03","","","0","","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80753",
"[2767]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W","","2.6","2.6","-95.43","-95.43","SAQ","-3220","-3220","s_K18-21 [2767]","BASALT [2767]","","","","","","","","","VOL","","","","","WR [2767] ","","","","","","","","","","","","","","","","0.26","","","","0.08","","0.01","0.06","","","0","","","","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80754",
"[2767]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W","","2.64","2.64","-95.47","-95.47","SAQ","-2650","-2650","s_K12-57 [2767]","BASALT [2767]","","","","","","","","","VOL","","","","","WR [2767] ","","","","","","","","","","","","","","","","0.29","","","","0.11","","0.02","0.09","","","0","","","","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80755",
"[2767]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W","","2.7","2.7","-95.24","-95.24","SAQ","-2597","-2597","s_D6-C44 [2767]","ANDESITE [2767]","","","","","","","","","VOL","","","","","WR [2767] ","57.35","1.8","","13.33","","2.23","10.07","","7.14","2.67","0.2","","0.56","3.33","0.18","1.17","","","","0.06","","0.05","0.27","","","0.01","","","","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80756",
"[2767]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W","","2.7","2.7","-95.24","-95.24","SAQ","-2597","-2597","s_D6-997 [2767]","RHYODACITE [2767]","","","","","","","","","VOL","","","","","WR [2767] ","70.01","0.59","","12.73","","0","5.33","","3.01","0.38","0.09","","1.34","4.11","0.02","1.76","","","","0.04","","0.08","0.79","","","0","","","","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80757",
"[2767]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K11","","2.639","2.639","-95.49716","-95.49716","SAQ","-2440","-2440","s_11D [2767]","BASALT [2767]","","","","","","","","","VOL","","","","","WR [2767] ","50","0.88","","15.54","","0.84","8","","12.84","9.46","0.16","","0.04","1.82","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80758",
"[2767]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K17","","2.43","2.43","-95.5505","-95.5505","SAQ","-2750","-2750","s_17C [2767]","BASALT [2767]","","","","","","","","","VOL","","","","","WR [2767] ","49.29","0.87","","16.06","","0.14","9.18","","12.3","9.65","0.16","","0.03","2.16","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80759",
"[2767]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12","","2.64283","2.64283","-95.47116","-95.47116","SAQ","-2650","-2650","s_12B [2767]","BASALT [2767]","","","","","","","","","VOL","","","","","WR [2767] ","49.63","1.02","","15.51","","1.16","8.97","","12.03","8.79","0.19","","0.05","2.15","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80760",
"[2767]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K18","","2.60416","2.60416","-95.43366","-95.43366","SAQ","-3220","-3220","s_18C [2767]","BASALT [2767]","","","","","","","","","VOL","","","","","WR [2767] ","50.67","1.8","","13.81","","1.23","11.26","","10.99","7.06","0.22","","0.17","2.33","0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80761",
"[2767]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12","","2.64283","2.64283","-95.47116","-95.47116","SAQ","-2650","-2650","s_12A [2767]","BASALT [2767]","","","","","","","","","VOL","","","","","WR [2767] ","50.78","1.91","","13.52","","1.87","11.24","","10.93","6.08","0.27","","0.2","2.45","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80762",


Abbreviations: MET: METAMORPHIC ROCK; PEG: PEGMATITE; PER: MANTLE XENOLITH; PLU: PLUTONIC ROCK; SED: SEDIMENTARY ROCK; VOL: VOLCANIC ROCK; VEIN: VEIN; ORE: ORE; WR: WHOLE ROCK; GL: VOLCANIC GLASS; MIN: MINERAL / COMPONENT (INCL. GROUNDMASS); INC: INCLUSION; LEACH: LEACH; SAE: SUBAERIAL; SAQ: SUBAQUATIC; F: FRESH; E: EXTENSIVELY ALTERED; M: MODERATELY ALTERED; S: SLIGHTLY ALTERED; T: ALMOST TOTALLY ALTERED; 



References:





"[2105] SCHILLING J.- G., KINGSLEY R. H., DEVINE J. D.:    GALAPAGOS HOT SPOT-SPREADING CENTER SYSTEM: 1. SPATIAL PETROLOGICAL AND GEOCHEMICAL VARIATIONS (83W-101W)  J. GEOPHYS. RES. B87   [1982] 5593-5610    doi: 10.1029/JB087iB07p05593"

"[2124] FISK M. R., BENCE A. E., SCHILLING J.- G.:    MAJOR ELEMENT CHEMISTRY OF GALAPAGOS RIFT ZONE MAGMAS AND THEIR PHENOCRYSTS  EARTH PLANET. SCI. LETT. 61   [1982] 171-189    doi: 10.1016/0012-821X(82)90050-4"

"[2282] BYERLY G. R., MELSON W. G., VOGT P. R.:    RHYODACITES, ANDESITES, FERROBASALTS AND OCEAN THOLEIITES FROM THE GALAPAGOS SPREADING CENTER  EARTH PLANET. SCI. LETT. 30   [1976] 215-221    doi: 10.1016/0012-821X(76)90248-X"

"[2665] CHRISTIE D. M., SINTON J. M.:    EVOLUTION OF ABYSSAL LAVAS ALONG PROPAGATING SEGMENTS OF THE GALAPAGOS SPREADING CENTER  EARTH PLANET. SCI. LETT. 56   [1981] 321-355    doi: 10.1016/0012-821X(81)90137-0"

"[2767] BRYAN W. B., CHRISTIE D. M., MUENOW D. W., SINTON J. M.:    VOLATILE CONTENTS AND FERRIC-FERROUS RATIO OF BASALT, FERROBASALT, ANDESITE AND RHYODACITE GLASSES FROM THE GALAPAGOS 95.5°W PROPAGATING RIFT  GEOCHIM. COSMOCHIM. ACTA 48   [1984] 2239-2245    doi: 10.1016/0016-7037(84)90220-5"

"[12353] AREVALO R.; JR., MCDONOUGH W. F.:    TUNGSTEN GEOCHEMISTRY AND IMPLICATIONS FOR UNDERSTANDING THE EARTH^S INTERIOR  EARTH PLANET. SCI. LETT. 272   [2008] 656-665    GeoReM-id: 4471   doi: 10.1016/j.epsl.2008.05.031"

