TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_38-A [23179],"ANDESITE, BASALTIC [23179]",VOL,54.2748,3.1998,14.1149,,,10.6836,7.4968,4.3521,0.1758,1.3929,1.8164,0.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_VT_106-B7A [23179],"ANDESITE, BASALTIC [23179]",VOL,53.9986,3.2885,14.0869,,,10.7217,8.0138,4.3166,0.1883,1.682,2.7223,0.8484,,,,,,,,,,,,,,,29.35090782,,203.9393289,29.87299407,,,27.78937672,14.59275473,159.2646251,93.94262138,27.95795282,1.419777664,,,,26.53981906,761.0123637,31.21529567,277.9774021,51.48025124,,,,,,,,,,,,0.347551224,559.9504363,55.09680732,103.7097919,13.39493275,53.86118418,9.186188049,2.595238745,9.059012534,1.189192825,5.962454344,1.115479361,2.563854855,0.352346006,2.347541246,0.378498072,6.19508585,2.898516885,,,,,,,,,2.896973231,,6.871847573,1.701300599
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-A [23179],"ANDESITE, BASALTIC [23179]",VOL,53.50232,3.26292,13.53841,,,10.40189,7.95294,4.23612,0.15291,2.3425,2.6521,0.90342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-B [23179],"ANDESITE, BASALTIC [23179]",VOL,54.26691,3.29176,13.59861,,,10.57107,7.86098,4.259,0.1953,2.30022,2.45457,0.89955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-C [23179],"ANDESITE, BASALTIC [23179]",VOL,54.18787,3.13114,13.66494,,,10.06926,8.06551,4.35882,0.15141,2.06731,2.46572,0.87409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-D [23179],"ANDESITE, BASALTIC [23179]",VOL,53.5803,3.2453,14.0058,,,10.5278,7.9896,4.3936,0.2137,1.5631,2.7906,0.8797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-E1 [23179],"ANDESITE, BASALTIC [23179]",VOL,53.8884,3.2283,14.0213,,,10.7526,7.9115,4.3201,0.1676,1.5961,2.4578,0.8049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-E2 [23179],"ANDESITE, BASALTIC [23179]",VOL,54.0923,3.2165,13.8422,,,10.5115,7.9606,4.3094,0.1747,1.6007,2.8385,0.7634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-E3 [23179],"ANDESITE, BASALTIC [23179]",VOL,53.7248,3.1914,14,,,10.7705,7.9398,4.2162,0.1475,1.6182,2.8438,0.8214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-E4 [23179],"ANDESITE, BASALTIC [23179]",VOL,53.6717,3.3471,13.7567,,,10.8079,8.0243,4.2754,0.2382,1.6209,2.6776,0.8439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-E5 [23179],"ANDESITE, BASALTIC [23179]",VOL,53.7515,3.3283,13.9116,,,11.1674,8.0484,4.1877,0.1837,1.6154,2.658,0.8672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-E6 [23179],"ANDESITE, BASALTIC [23179]",VOL,53.8612,3.2845,13.6273,,,10.9058,7.9538,4.2594,0.1701,1.5912,2.5309,0.8406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-E7 [23179],"ANDESITE, BASALTIC [23179]",VOL,53.9986,3.2885,14.0869,,,10.7217,8.0138,4.3166,0.1883,1.682,2.7223,0.8484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-E8 [23179],"ANDESITE, BASALTIC [23179]",VOL,53.862,3.1971,13.6859,,,10.8782,7.9906,4.2895,0.1744,1.6667,2.4649,0.9789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-E9 [23179],"ANDESITE, BASALTIC [23179]",VOL,53.7862,3.1977,13.8639,,,10.8712,7.9316,4.2671,0.111,1.5945,2.5323,0.8401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-E10 [23179],"ANDESITE, BASALTIC [23179]",VOL,54.086,3.2754,13.6838,,,10.9956,7.8802,4.3123,0.2199,1.6138,2.8096,0.7744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-E11 [23179],"ANDESITE, BASALTIC [23179]",VOL,53.8665,3.3598,13.8052,,,10.7564,7.8998,4.1938,0.1882,1.6198,2.7349,0.7859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_106-F [23179],"ANDESITE, BASALTIC [23179]",VOL,53.8306,3.3368,13.6937,,,10.9189,8.0536,4.3147,0.2132,1.6523,2.8065,0.7509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_VT_118-A [23179],"ANDESITE, BASALTIC [23179]",VOL,55.55,2.148,14.246,,,10.924,5.686,2.984,0.16,2.674,3.275,0.792,,,,,,,,,,,,,,,48.61891934,,253.8671244,18.37657508,,,23.84146958,2.308569634,93.40767226,109.3043508,40.7625899,1.607496362,,,,54.00175674,429.1200792,34.45573599,306.4510686,29.51895826,,,,,,,,,,,,0.73275908,977.1627495,56.50362399,102.3614877,12.74664741,49.19427168,8.546871881,2.261333916,8.314189434,1.085625171,6.056749854,1.187534677,3.067191446,0.478378526,2.672938729,0.468145344,7.072974935,1.506527036,,,,,,,,,8.171058553,,9.723633584,2.718772121
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_118-A1 [23179],ANDESITE [23179],VOL,57.2441,1.9214,14.7822,,,9.0977,6.1539,3.1135,0.23,3.1926,2.8398,0.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_118-A2 [23179],ANDESITE [23179],VOL,57.7107,1.9262,14.9387,,,9.3415,5.9865,3.0441,0.1639,3.2386,2.7807,0.7815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_118-B [23179],ANDESITE [23179],VOL,57.5093,1.9173,15.0624,,,9.3129,6.0736,3.0717,0.1367,3.0028,2.5639,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_VT_78-A [23179],"ANDESITE, BASALTIC [23179]",VOL,53.886,2.995,13.613,,,10.166,7.62,4.19,0.191,1.717,3.623,0.987,,,,,,,,,,,,,,,30.57997302,,235.6121733,34.90630888,,,29.25779927,17.66999579,147.977824,109.2148722,30.5801558,1.613386615,,,,32.43381938,741.1640364,37.10868164,326.5166351,61.41286954,,,,,,,,,,,,0.436448362,661.3834624,64.90731402,122.4974923,15.86745626,62.59313479,11.62842969,3.180474161,10.30480881,1.434728289,7.41549518,1.299794525,3.407466554,0.422733625,2.869947585,0.439153727,6.912800664,3.398827315,,,,,,,,,3.977284896,,8.687732054,2.13171843
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_VT_81-B1A [23179],"ANDESITE, BASALTIC [23179]",VOL,55.9336,1.7325,15.6456,,,9.1974,7.0118,3.6284,0.1498,2.5376,3.3368,0.6806,,,,,,,,,,,,,,,32.16480037,,251.7537194,14.10422414,,,27.68489902,6.032636696,6.224416189,83.97390874,36.42908453,1.479479335,,,,50.4897202,592.3515805,31.57048565,254.9441141,25.94170173,,,,,,,,,,,,0.529621533,918.3570766,54.29306891,100.6362004,12.38111909,49.10447337,8.42730383,2.344435353,7.64418523,0.975386595,5.810667292,1.160885142,2.781634586,0.32267037,2.689113962,0.483927354,6.043136819,1.353791732,,,,,,,,,4.869868726,,8.872949276,2.384543337
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_81-A [23179],"ANDESITE, BASALTIC [23179]",VOL,54.8759,1.758,15.1768,,,9.5833,6.7851,3.738,0.2106,2.4813,3.3215,0.6128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_81-B1 [23179],"ANDESITE, BASALTIC [23179]",VOL,55.9336,1.7325,15.6456,,,9.1974,7.0118,3.6284,0.1498,2.5376,3.3368,0.6806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_81-B2 [23179],"ANDESITE, BASALTIC [23179]",VOL,55.8474,1.8044,15.2553,,,9.4489,6.8265,3.7008,0.1816,2.5797,2.1176,0.6183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_81-B3 [23179],"ANDESITE, BASALTIC [23179]",VOL,55.4527,1.7634,14.9241,,,9.4583,6.7352,3.6551,0.2474,2.6676,3.0722,0.5985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_81-B4 [23179],"ANDESITE, BASALTIC [23179]",VOL,55.7403,1.8317,15.2849,,,9.2493,6.823,3.6409,0.2158,2.6182,2.9436,0.5676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_81-B5 [23179],"ANDESITE, BASALTIC [23179]",VOL,55.5326,1.7762,15.1991,,,9.4401,6.7688,3.6746,0.1385,2.6267,3.0367,0.6067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_81-C [23179],"ANDESITE, BASALTIC [23179]",VOL,55.4403,1.6134,16.5244,,,8.7606,7.0449,3.5485,0.1046,2.327,3.5251,0.6354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_VT_85-A1A [23179],"ANDESITE, BASALTIC [23179]",VOL,55.154,3.0811,12.9882,,,10.5276,7.7525,4.7152,0.1747,1.7338,2.1169,0.8378,,,,,,,,,,,,,,,61.33466804,,258.2645576,65.75107757,,,30.451448,28.69847274,131.8680876,123.0540611,30.16803432,1.822511565,,,,62.43059092,607.9464186,37.39899908,433.0993388,62.04125168,,,,,,,,,,,,0.534273727,629.7188121,63.31660977,122.5626182,15.38584445,59.03262125,11.07999273,2.889982364,9.795206278,1.419845436,7.506904503,1.419482463,3.407257165,0.383867463,2.842910886,0.429996365,10.53581013,3.434343792,,,,,,,,,4.664343398,,9.137890953,2.494187825
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_VT_85-A1B [23179],"ANDESITE, BASALTIC [23179]",VOL,55.154,3.0811,12.9882,,,10.5276,7.7525,4.7152,0.1747,1.7338,2.1169,0.8378,,,,,,,,,,,,,,,40.38815067,,206.0530865,32.93723453,,,27.71949537,16.82709125,58.792557,96.40296825,28.66944023,1.524760501,,,,39.01700255,691.0852481,35.56507649,364.0537358,62.12082432,,,,,,,,,,,,0.423378284,628.5733629,62.10712456,117.6633534,15.01275658,59.23890194,10.97674227,2.916274119,9.778729619,1.358146697,7.173078801,1.32537204,3.186723458,0.405719492,2.702382323,0.429677086,8.477690572,3.508049955,,,,,,,,,3.614634464,,8.956578202,2.163409464
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_85-A1 [23179],"ANDESITE, BASALTIC [23179]",VOL,55.154,3.0811,12.9882,,,10.5276,7.7525,4.7152,0.1747,1.7338,2.1169,0.8378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_85-A2 [23179],"ANDESITE, BASALTIC [23179]",VOL,55.5212,3.2324,13.6218,,,10.2262,6.8458,3.8241,0.1725,1.9239,2.2729,0.8864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_85-A3 [23179],"ANDESITE, BASALTIC [23179]",VOL,56.0615,3.2127,13.9432,,,10.204,6.881,3.8304,0.1567,1.9179,2.2174,0.9258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_85-A4 [23179],"ANDESITE, BASALTIC [23179]",VOL,56.0084,3.1262,13.8996,,,10.0104,6.6735,3.708,0.1409,1.7815,2.4454,0.9589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_85-B [23179],"ANDESITE, BASALTIC [23179]",VOL,55.6455,3.224,13.9782,,,10.1383,6.9925,3.8492,0.2477,1.8155,2.2152,0.8756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_85-C [23179],ANDESITE [23179],VOL,57.2512,3.036,13.5277,,,9.75,6.4856,3.8892,0.1661,2.0281,2.4602,1.0501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_VT_89-A [23179],"ANDESITE, BASALTIC [23179]",VOL,55.693,1.859,14.829,,,9.085,6.658,3.671,0.096,2.456,3.433,0.763,,,,,,,,,,,,,,,24.69747111,,205.5673234,15.90428058,,,23.49991585,0,94.09869205,54.36113353,33.00043286,1.369996084,,,,36.93248633,619.1259292,29.1052039,230.7808829,21.65069178,,,,,,,,,,,,0.517393884,785.8954495,49.03896813,83.4912775,10.98419609,43.65440778,7.703282931,2.061418735,6.988805961,0.98016311,5.194959681,0.974102025,2.774163852,0.348359365,2.546032481,0.382999228,5.25588703,1.057274413,,,,,,,,,3.605658693,,7.837191923,1.876667993
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_VT_94-B7A [23179],"ANDESITE, BASALTIC [23179]",VOL,56.4854,1.8281,15.7397,,,8.9714,6.3355,3.5329,0.1959,2.7848,3.3911,0.6328,,,,,,,,,,,,,,,29.92296313,,241.1203728,10.88997277,,,25.82308024,2.645103292,53.22575278,86.5948747,35.15813621,1.412243176,,,,45.06127934,617.8110994,30.13546416,242.8564949,25.18317879,,,,,,,,,,,,0.56521838,883.4804936,52.41419979,98.84719093,12.46937351,47.18438294,8.292559649,2.140274681,7.687679821,1.055989807,5.579093061,1.0198584,2.935008729,0.386946579,2.664449349,0.445654199,5.449630133,1.18251323,,,,,,,,,4.722032883,,8.527642061,2.360872311
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_94-A [23179],"ANDESITE, BASALTIC [23179]",VOL,56.15128,1.72225,15.48516,,,9.00446,6.63006,3.66252,0.20069,3.63755,2.91446,0.65227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_94-B [23179],"ANDESITE, BASALTIC [23179]",VOL,55.39151,1.82497,15.53279,,,9.37652,6.75801,3.60103,0.20191,3.79752,3.04009,0.71171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,10.02,-83.76,SAE,s_160501_SY_94-C [23179],"ANDESITE, BASALTIC [23179]",VOL,55.40137,1.75582,15.5025,,,9.39858,6.81926,3.56108,0.18307,3.78031,3.11074,0.72293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
