TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / PANAY,10.68,122.55,SAE,s_P83-29 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,58,0.98,16.62,,,7.1,7.34,3.3,0.16,0.79,3.35,0.3,,,,,,,,,,,,,,,,,206,30,,,,25,,,,,,,,27,259,,,,,,,,,,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / NORTH BORNEO (SABAH),4.45,118.6,SAE,s_S138-1 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,59.5,0.77,16,,,5.99,6.05,2.95,0.14,1.66,2.89,0.1,,,,,,,,,,,,,,,,,182,3,,,,9,,,,,,,,56,210,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / MASBATE,12.6,124.2,SAE,s_MAS88-69 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,61.35,0.82,16.35,,,3.01,3.42,1.01,0.2,3.86,4.26,0.3,,,,,,,,,,,,,,,,,110,3,,,,4,,,,,,,,73,436,,,,,,,,,,,,,,,,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / MASBATE,12.6,124.2,SAE,s_MAS88-79A [2538],"ANDESITE, BASALTIC, CALC-ALKALINE [2538]",VOL,54,0.94,18.44,,,8.08,7.21,1.98,0.18,2.17,3.78,0.35,,,,,,,,,,,,,,,,,250,10,,,,6,,,,,,,,39,500,,,,,,,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / TABLAS,12.2,122,SAE,s_TA31 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,60.9,0.54,15.77,,,4.52,5.58,3.97,0.11,0.9,3.95,0.08,,,,,,,,,,,,,,,,,,135,,,,48,,,,,,,,30,429,,,,,,,,,,,,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / TABLAS,12.6,122,SAE,s_TA130 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,60,0.49,17.46,,,4.65,5.67,3.43,0.09,1.12,3.37,0.01,,,,,,,,,,,,,,,,,,25,,,,13,,,,,,,,26,267,,,,,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / TABLAS,12.6,122,SAE,s_TA43 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,61.35,0.57,16.08,,,5,5.5,3.31,0.14,1.21,3.13,0.05,,,,,,,,,,,,,,,,,,17,,,,3,,,,,,,,18,268,,,,,,,,,,,,,,,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / SITE 769C,9.19,121.56,SAQ,"s_7R-1,118-120CM [2538]",ANDESITE [2538],VOL,55.7,0.99,17.01,,,6.81,7.7,3.85,0.16,1.22,3.23,0.3,,,,,,,,,,,,,,,,,223,47,,,,31,,,,,,,,28,273,,,,,,,,,,,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / SITE 769C,9.19,121.56,SAQ,"s_9R-3,110-113CM [2538]",ANDESITE [2538],VOL,58.4,0.97,16.31,,,6.71,6.81,3.36,0.16,1.45,3.25,0.25,,,,,,,,,,,,,,,,,228,16,,,,20,,,,,,,,32,248,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / SITE 769C,9.19,121.56,SAQ,"s_9R-4,49-50CM [2538]","ANDESITE, BASALTIC [2538]",VOL,52.4,0.98,19.35,,,6.34,8.27,3.97,0.15,1.78,3.52,0.4,,,,,,,,,,,,,,,,,238,41,,,,35,,,,,,,,17,308,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / PANAY,12,123,SAE,s_P83-91 [2538],ANDESITE [2538],VOL,,,,,,,,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / PANAY,12,123,SAE,s_P83-93 [2538],"ANDESITE, BASALTIC, CALC-ALKALINE [2538]",VOL,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / PANAY,12,123,SAE,s_P83-94 [2538],"ANDESITE, BASALTIC, CALC-ALKALINE [2538]",VOL,,,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / PANAY,12,123,SAE,s_P83-97 [2538],"ANDESITE, BASALTIC, CALC-ALKALINE [2538]",VOL,,,,,,,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / PANAY,12,123,SAE,s_P87-39A [2538],ANDESITE [2538],VOL,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / PANAY,12,123,SAE,s_P87-43A [2538],ANDESITE [2538],VOL,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / PANAY,10.68,122.55,SAE,s_P83-29 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / TABLAS,12.2,122,SAE,s_TA31 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / TABLAS,12.6,122,SAE,s_TA130 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / TABLAS,12.6,122,SAE,s_TA43 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,BANDA ARC / BANDA ARC / NILA,-6.66,129.49,SAE,s_NI18A2 [21977],ANDESITE [21977],VOL,56.87,0.57,17.35,,,7.24,8.56,3.79,0.19,1.92,2.58,0.12,,,,,,,,,,,,,,,28.4,,,,,,,,,,,,,,,,,,96,,0.833,,,,,,,,,,,,,14.6,25.7,2.89,11.8,2.67,0.83,2.97,0.42,2.94,0.64,1.87,0.25,1.88,0.28,2.69,,,,,,,,,,,,,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_SZR2 [3511] / s_SZR-2 [5770],"ANDESITE, BASALTIC [3511]",VOL,52.95,1.18,16.76,,,9.3,7.47,6.16,0.15,0.95,3.02,0.37,,,,,,,,,,,,,,,24.4,,,244,,,31.2,83,,,,,,,,24.6,507,33,163,7.4,,,,,,,,,,,,0.35,253,20.9,40.5,,,5.5,1.8,,0.92,,,,,2.5,0.37,3.81,0.59,,,,,,,,,,,2.44,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_SZR4 [3511] / s_SZR-4 [5770],"ANDESITE, BASALTIC [3511]",VOL,52.75,1.18,17.02,,,8.87,7.72,6.2,0.15,0.91,3.03,0.36,,,,,,,,,,,,,,,28.1,,,328,,,37.9,111,,,,,,,,14.4,413,27.3,134,5.8,,,,,,,,,,,,0.58,148,12.4,30.6,,,4.4,1.5,,0.78,,,,,2.4,0.35,3.04,0.46,,,,,,,,,,,1.44,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_SZR6 [3511] / s_SZR-6 [5770],"ANDESITE, BASALTIC [3511]",VOL,51.42,1.42,16.61,,,9.92,8.17,6.88,0.17,0.93,3.04,0.48,,,,,,,,,,,,,,,,,,268,,,,98,,,,,,,,19.3,435,27.8,141,6.7,,,,,,,,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_SZR8B [3511],"ANDESITE, BASALTIC [3511]",VOL,51.23,1.31,17,,,9.35,8.83,7.33,0.18,0.6,2.85,0.31,6.07,0.86,,,,,,,,,,,,,,,214,279,,,40,96,,,18,,,,,4.2,419,24.7,126,5.5,0.67,,,,,,,1.6,0.08,,,0.18,134,12.5,26.7,4.23,19,4.35,1.58,4.38,0.86,4.92,0.94,2.6,0.38,2.54,0.37,3.32,0.35,,,,,,,,0.03,7.29,,1.32,0.32
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / IWAINE FORMATION,37,138,SAE,s_1603 [4561],"ANDESITE, PYROXENE [4561]",VOL,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / IWAINE FORMATION,37,138,SAE,s_1606 [4561],"ANDESITE, PYROXENE [4561]",VOL,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / IWAINE FORMATION,37,138,SAE,s_45 [4561],"ANDESITE, PYROXENE [4561]",VOL,59.8,1.26,15.7,,,,5.45,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / IOZEN FORMATION,37,138,SAE,s_44 [4561],"ANDESITE, PYROXENE [4561]",VOL,57.4,1.16,17.6,,,,6.45,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / MIYAZAKI AGGLOMERATE,37,138,SAE,s_47 [4561],"ANDESITE, PYROXENE [4561]",VOL,55.2,0.89,18.2,,,,8.7,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_KYM5B [3511],"ANDESITE, BASALTIC [3511]",VOL,52.01,1.27,17.78,,,10.36,9.34,3.86,0.24,1.31,3.01,0.34,5.8,1.02,,,,,,,,,,,,,,,254,47,,,34,18,,,19,,,,,28,632,18.8,118,5.4,1.24,,,,,,,1.36,0.31,,,1.2,264,14.4,33.5,4.33,19.2,4.28,1.44,4.22,0.73,4.28,0.74,2.09,0.29,1.92,0.29,3.11,0.34,,,,,,,,0.27,6.4,,2.72,0.6
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_KYM5C [3511],"ANDESITE, BASALTIC [3511]",VOL,54.65,0.97,18.36,,,8.37,7.45,3.22,0.16,0.97,3.69,0.63,6.77,1.36,,,,,,,,,,,,,,,87,25,,,24,16,,,20,,,,,20,855,16.1,238,12.6,1.83,,,,,,,0.89,0.23,,,0.41,374,28.6,67.3,7.76,31.1,4.9,1.9,5.79,0.75,4.16,0.62,1.9,0.25,1.72,0.27,5.79,0.75,,,,,,,,0.05,6.98,,3.09,0.7
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / NORTH BORNEO (SABAH),4.45,118.6,SAE,s_S138-1 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,,,,,,,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_KZS1C [3511],"ANDESITE, BASALTIC [3511]",VOL,54.24,1.41,18.4,,,8.38,7.75,3.04,0.18,1.43,3.63,0.38,,,,,,,,,,,,,,,,,171,15,,,29,10,,,21,,,,,35,619,23,170,7,,,,,,,,,,,,,360,,30,,,,,,,,,,,,,,,,,,,,,,,5,,2,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_KZS1D [3511],"ANDESITE, BASALTIC [3511]",VOL,54.17,1.38,18.09,,,8.67,7.88,3.02,0.17,1.45,3.67,0.37,9.73,1.28,,,,,,,,,,,,,,,174,13,,,24,8,,,21,,,,,38.9,613,24.2,164,7.1,1.66,,,,,,,1.35,,,,1.75,358,19.2,44.1,5.83,24.9,5.57,1.75,5.17,0.76,4.8,0.96,2.77,0.4,2.54,0.37,3.91,0.41,,,,,,,,,6.96,,3.71,0.84
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / MASBATE,12.6,124.2,SAE,s_MAS88-69 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,,,,,,,,,,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / MASBATE,12.6,124.2,SAE,s_MAS88-79A [2538],"ANDESITE, BASALTIC, CALC-ALKALINE [2538]",VOL,,,,,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,SULAWESI ARC / SULAWESI ARC / SULAWESI,0.58,123,SAE,s_SN89-01 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,SULAWESI ARC / SULAWESI ARC / SULAWESI,0.58,123,SAE,s_SN89-47 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,SULAWESI ARC / SULAWESI ARC / SULAWESI,0.58,123,SAE,s_SN89-47 [2538],"ANDESITE, CALC-ALKALINE [2538]",VOL,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / SITE 769C,9.19,121.56,SAQ,"s_7R-1,118-120CM [2538]",ANDESITE [2538],VOL,,,,,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / SITE 769C,9.19,121.56,SAQ,"s_7R-1,118-120CM [2538]",ANDESITE [2538],VOL,,,,,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / SITE 769C,9.19,121.56,SAQ,"s_9R-3,110-113CM [2538]",ANDESITE [2538],VOL,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / ARMENIA / ZANGEZUR BLOCK / MEGHRI-ORDUBAD PLUTON,38.896,46.1959,SAE,s_AG-10-05B [21987],"ANDESITE, BASALTIC [21987]",VOL,56.24,0.85,16.9,,,8.41,6.59,3.52,0.14,0.8,4.18,0.21,,,,,,,,,,,,,,,28,,294,5,,,18,5,10,43,,,,,,28,431,21,102,4.6,1.6,,,,,,,,,,,0.7,303,15,29,3.7,15,3.9,1,4.2,0.6,3.8,0.8,2.2,0.4,2.4,0.4,2.7,0.3,1.9,,,,,,,,3,,5.2,1.7
INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / ARMENIA / ZANGEZUR BLOCK / MEGHRI-ORDUBAD PLUTON,39.1633,46.2079,SAE,s_KJ-10-10 [21987],"ANDESITE, BASALTIC [21987]",VOL,53.62,1.18,17.36,,,9.85,7.08,3.12,0.21,1.61,3.23,0.45,,,,,,,,,,,,,,,24,,262,3,,,23,0,210,126,,,,,,40,419,32,123,6.5,0.8,,,,,,,,,,,1.2,468,17,38,5.1,24,5.8,1.7,5.8,0.9,5.7,1.2,3.5,0.5,3.5,0.5,3.3,0.3,0.7,,,,,,,,4,,3.8,1.2
INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / ARMENIA / ZANGEZUR BLOCK / MEGHRI-ORDUBAD PLUTON,39.006,45.9741,SAE,s_NAK-14 [21987],ANDESITE [21987],VOL,55.92,0.62,18.21,,,5.84,7.21,2.86,0.09,0.6,3.66,0.19,,,,,,,,,,,,,,,13,,197,4,,,15,6,8,49,,,,,,11,409,16,92,4,1,,,,,,,,,,,3.3,287,10,21,2.8,13,3,1,3.1,0.5,3.3,0.6,2.1,0.3,2.1,0.3,2.6,0.3,0.3,,,,,,,,2,,1.8,0.6
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / SITE 769C,9.19,121.56,SAQ,"s_9R-3,110-113CM [2538]",ANDESITE [2538],VOL,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC/QUATERNARY / ARMENIA / ZANGEZUR BLOCK / MEGHRI-ORDUBAD PLUTON,39.0208,45.966,SAE,s_NAK-15 [21987],ANDESITE [21987],VOL,49.15,0.99,16.03,,,7.85,5.85,3.61,0.43,3.24,4.74,0.26,,,,,,,,,,,,,,,25,,238,19,,,23,19,28,197,,,,,,54,156,24,119,6,0.7,,,,,,,,,,,0.3,1438,13,27,3.5,16,4,1.2,4.1,0.7,4.7,1,2.9,0.5,3,0.5,3,0.4,1,,,,,,,,3,,2.7,0.7
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / SITE 769C,9.19,121.56,SAQ,"s_9R-4,49-50CM [2538]","ANDESITE, BASALTIC [2538]",VOL,,,,,,,,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LUZON ARC / LUZON ARC / SITE 769C,9.19,121.56,SAQ,"s_9R-4,49-50CM [2538]","ANDESITE, BASALTIC [2538]",VOL,,,,,,,,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_ATR2B [3511],"ANDESITE, BASALTIC [3511]",VOL,52.72,1.22,16.99,,,8.51,8.57,6.03,0.15,0.87,3.3,0.44,5.64,0.99,,,,,,,,,,,,,,,159,220,,,36,76,,,20,,,,,18.5,509,20.2,145,8.6,1.2,,,,,,,1.18,0.13,,,0.93,142,13.9,35,5.02,22.2,5.09,1.72,4.84,0.84,4.61,0.75,2.06,0.29,1.87,0.28,3.76,0.54,,,,,,,,0.15,9.15,,1.85,0.53
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_ATR2F [3511],"ANDESITE, BASALTIC [3511]",VOL,50.41,1.38,16.9,,,9.28,8.75,7.69,0.17,0.72,2.97,0.43,,,,,,,,,,,,,,,,,202,311,,,45,109,,,19,,,,,8,473,23,166,9,,,,,,,,,,,,,151,,35,,,,,,,,,,,,,,,,,,,,,,,4,,1,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_SKS11 [3511] / s_SKS-11 [5770],"ANDESITE, BASALTIC [3511] / BASALT, OLIVINE [5770]",VOL,53.88,1.11,17.15,,,8.38,7.92,5.68,0.16,0.97,3.17,0.42,,,,,,,,,,,,,,,,,,345,,,,126,,,,,,,,18.4,566,27.8,125,5.7,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_SKS1D [3511],"ANDESITE, BASALTIC [3511]",VOL,53.86,1.35,17.3,,,8.63,7.9,4.01,0.17,1.43,3.31,0.3,9.73,1.08,,,,,,,,,,,,,,,256,19,,,28,7,,,20,,,,,35.2,561,21.3,122,6,1,,,,,,,1.21,0.14,,,1.14,376,15.6,34,4.53,19.5,4.25,1.55,4.47,0.81,4.74,0.85,2.39,0.34,2.33,0.35,3.36,0.42,,,,,,,,0.09,7.33,,3.85,0.72
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_SKS6A [3511],"ANDESITE, BASALTIC [3511]",VOL,51.84,1.22,16.23,,,9.58,8.65,6.56,0.17,0.97,3.01,0.37,8.02,1.08,,,,,,,,,,,,,,,185,231,,,41,82,,,19,,,,,23.6,466,23.2,152,7.3,,,,,,,,1.42,0.34,,,0.96,228,18.8,40.8,5.49,22.4,4.86,1.62,5.04,0.71,4.15,0.84,2.45,0.34,2.17,0.32,3.64,0.44,,,,,,,,0.13,5.13,,2.17,0.51
CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / UENO / UENO BASALTS,36.5,138,SAE,s_SKS7A [3511],"ANDESITE, BASALTIC [3511]",VOL,50.22,1.28,16.08,,,9.36,8.81,8.97,0.17,0.57,3.02,0.29,7.07,0.89,,,,,,,,,,,,,,,220,487,,,44,187,,,16,,,,,6.8,475,23.5,116,4.9,0.83,,,,,,,0.94,0.18,,,0.22,127,13.3,25.9,3.94,18,4.05,1.52,4.13,0.79,4.65,0.84,2.4,0.33,2.13,0.33,2.96,0.31,,,,,,,,0.04,5.61,,1.18,0.3
CONVERGENT MARGIN,LESSER ANTILLES / LESSER ANTILLES / ST. KITTS,17.402,-62.777,SAE,s_LSK2 [22046],"ANDESITE, BASALTIC [22046]",VOL,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LESSER ANTILLES / LESSER ANTILLES / MARTINIQUE,14.727,-61.093,SAE,s_LSM2 [22046],ANDESITE [22046],VOL,,,,,,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LESSER ANTILLES / LESSER ANTILLES / ST. VINCENT,13.327,-61.18,SAE,s_LAV2 [22046],"ANDESITE, BASALTIC [22046]",VOL,,,,,,,,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,,,,,,,,,,,,,,14.04,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,LESSER ANTILLES / LESSER ANTILLES / GRENADA,12.167,-61.662,SAE,s_LAG3 [22046],"ANDESITE, BASALTIC [22046]",VOL,,,,,,,,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,,,,,,,,,,,,,49.42,,,,,,,,,,,,,,,,,,,,,,,,,,
