TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,57.6,0.3184,16,,,3.5,1.0222,0.1888,0.2073,5.25,5.88,0.0347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,60.81,0.2105,16.5,,,3.48,0.8545,0.1001,0.2116,5.2,6.34,0.0359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,61.07,0.2081,16.48,,,3.77,0.9255,0.0716,0.261,5.03,7.01,0.0414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,59.86,0.2313,16.63,,,3.69,0.9883,0.1094,0.2182,5.27,6.29,0.0408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,59.86,0.2076,16.41,,,3.42,0.9862,0.0932,0.1612,5.07,6.89,0.0106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,61.39,0.1743,16.53,,,3.43,0.8829,0.0873,0.1652,4.99,6.83,0.0263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,60.72,0.2783,16.8,,,3.81,0.9907,0.1449,0.1801,5.21,6.29,0.0358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2 57-60   [20692],NOT GIVEN [20692],VOL,51.96,2.02,15.49,,,10.34,2.11,3.86,0.0812,3.41,5.48,0.6058,5.12,,,,,,,,,,,,,30088.91,2.34,,,7.59,,,2.52,,,,,,,,,28.99,847.42,14.43,218.33,44.89,,,,,,,,,,,,0.326,492.89,32.11,60.41,6.85,25.09,4.88,2.24,3.76,0.543,2.91,0.523,1.41,0.183,1.33,0.195,4.75,2.57,,,,,,,,,1.87,,3.52,0.934
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2 57-60   [20692],NOT GIVEN [20692],VOL,55.45,0.8258,16.83,,,6.53,0.9416,3.25,0.2412,3.63,5.79,0.2501,9.25,,,,,,,,,,,,,30088.91,5.42,,,0,,,5.34,,,,,,,,,70.13,518.52,33.49,538.36,102.21,,,,,,,,,,,,0.69,668,67.81,128.28,14.73,56.23,10.55,3.32,8.78,1.279,6.98,1.321,3.37,0.464,3.27,0.433,11.78,5.96,,,,,,,,,4.03,,8.8,2.3
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2 57-60   [20692],NOT GIVEN [20692],VOL,57.23,0.9242,17.76,,,6.87,0.9492,3.9,0.1982,3,6.46,0.2584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2 57-60   [20692],NOT GIVEN [20692],VOL,55.61,1.4112,16.72,,,7.74,1.91,4.48,0.1587,3.34,5.8,0.6247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2 57-60   [20692],NOT GIVEN [20692],VOL,54.75,1.4897,16.55,,,8.33,2.23,4.74,0.2908,3.11,5.62,0.7401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2 57-60   [20692],NOT GIVEN [20692],VOL,53.15,1.346,16.66,,,7.32,2.02,4.35,0.1753,3.3,5.58,0.5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2 57-60   [20692],NOT GIVEN [20692],VOL,54.37,1.3641,17.03,,,7.71,1.96,4.64,0.2421,3.16,5.76,0.6392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,58.71,2.15,16.81,,,4.3,0.1761,0.77,0.1498,5.08,5.31,0.6626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,62.71,2.07,17.5,,,2.99,0.0602,0.5281,0.1375,5.6,6.59,0.2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,57.51,2.42,16.54,,,4.23,0.1572,0.8363,0.1948,4.67,5.54,0.6772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,59.12,1.46,16.68,,,2.71,0.1381,0.4467,0.0243,5.28,6.11,0.5891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,57.23,2.51,16.7,,,4.46,0.14,0.6365,0.1774,4.35,5.37,0.5148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,58.91,2.16,16.99,,,4.45,0.1762,0.7093,0.1159,4.48,5.74,0.5503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,59.03,1.83,17.31,,,4.31,0.1889,0.7253,0.2306,5.38,6.26,0.7188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,59.87,1.2495,17.26,,,4.23,0.0823,0.4197,0.1546,5.55,6.23,0.4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,61.09,2.01,17.59,,,4.95,0.2811,0.6377,0.1157,5.53,6.41,0.9683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,59,1.75,16.94,,,4.08,0.1748,0.4756,0.126,5.32,5.55,0.4277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,62.44,1.2817,16.42,,,3.84,0.1599,1.1472,0.081,4.88,5.09,0.4628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,58.79,2.3,16.65,,,4.34,0.2347,0.6971,0.1427,5.27,5.22,0.7202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,59.71,2.3,17.26,,,3.95,0.1239,0.624,0.1402,4.42,5.89,0.5534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3 130-138   [20692],NOT GIVEN [20692],VOL,59.07,2.5,17.08,,,4.28,0.2269,0.9391,0.1231,4.59,5.52,0.7329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2-145-148   [20692],NOT GIVEN [20692],VOL,57.25,0.6827,16.86,,,5,2.04,0.7589,0.1861,4.89,5.89,0.2177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2-145-148   [20692],NOT GIVEN [20692],VOL,58.39,0.7059,17.44,,,4.73,2.54,0.8592,0.1238,4.5,5.57,0.1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2-145-148   [20692],NOT GIVEN [20692],VOL,58.42,0.6397,17.04,,,4.24,2.11,0.7951,0.1651,5.16,5.15,0.2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2-145-148   [20692],NOT GIVEN [20692],VOL,58.77,0.5677,17.65,,,4.83,2.42,0.6757,0.1688,4.56,6.3,0.2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2-145-148   [20692],NOT GIVEN [20692],VOL,60.17,0.5359,17.22,,,4.11,3.63,1.303,0.1469,4.04,5.78,0.1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2-145-148   [20692],NOT GIVEN [20692],VOL,59.52,0.5477,17.53,,,3.59,2.36,0.5359,0.1078,4.58,5.98,0.1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2-145-148   [20692],NOT GIVEN [20692],VOL,59.17,0.6846,17.56,,,4.43,2.66,0.768,0.1733,4.56,5.92,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2-145-148   [20692],NOT GIVEN [20692],VOL,58.04,0.5172,17.21,,,4.46,2.39,0.6514,0.2051,4.43,5.8,0.1355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2-145-148   [20692],NOT GIVEN [20692],VOL,59.66,0.4194,17.49,,,4.42,1.44,0.3522,0.1006,5.62,6.42,0.0541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2-145-148   [20692],NOT GIVEN [20692],VOL,58.91,0.5294,16.82,,,4.02,2.24,0.6282,0.1345,4.68,5.43,0.1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2-145-148   [20692],NOT GIVEN [20692],VOL,58.86,0.5215,17.48,,,4.75,2.42,0.6893,0.1295,4.5,6.04,0.1384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-6H-2-145-148   [20692],NOT GIVEN [20692],VOL,57.09,0.7416,16.52,,,5.12,2.51,0.8915,0.2078,4.86,5.79,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3-134-138   [20692],NOT GIVEN [20692],VOL,61.3272,0.481,16.8096,,,4.25,2.32,0.4751,0.1572,4.29,6.46,0.1394,17.59,,,,,,,,,,,,,18081.93,3.7,,,0,,,7.15,,,,,,,,,103.75,214.98,32.22,778.83,108.48,,,,,,,,,,,,0.894,741.77,68.87,122.87,13.64,46.31,8.85,2.25,5.95,0.909,6.05,1.1,3.36,0.463,3.41,0.505,15.31,6.42,,,,,,,,,7.92,,12.06,3.54
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3-134-138   [20692],NOT GIVEN [20692],VOL,60.3273,0.7484,16.5024,,,4.7,2.4,0.8622,0.1971,4.79,5.79,0.2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3-134-138   [20692],NOT GIVEN [20692],VOL,60.196,0.5417,16.56,,,4.65,2.35,0.5718,0.1957,4.41,5.86,0.1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3-134-138   [20692],NOT GIVEN [20692],VOL,60.6808,0.4468,17.7792,,,3.34,3.65,0.5074,0.1184,3.15,6.32,0.1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3-134-138   [20692],NOT GIVEN [20692],VOL,61.0343,0.5492,16.5408,,,4.36,2.29,0.5441,0.184,4.5,5.98,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3-134-138   [20692],NOT GIVEN [20692],VOL,62.2463,0.4988,18.5088,,,3.48,3.13,0.5146,0.1612,3.55,5.94,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3-134-138   [20692],NOT GIVEN [20692],VOL,61.3272,0.5264,16.8384,,,4.89,2.41,0.5938,0.2336,4.21,6.43,0.1598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3-134-138   [20692],NOT GIVEN [20692],VOL,58.5901,0.5561,16.7904,,,4.71,2.23,0.5926,0.252,4.64,6.11,0.1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3-134-138   [20692],NOT GIVEN [20692],VOL,61.5191,0.5646,16.6368,,,3.9,0.8529,0.2825,0.1694,6.07,5.99,0.1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3-134-138   [20692],NOT GIVEN [20692],VOL,61.9635,0.4618,17.0016,,,3.87,2.72,0.5574,0.1853,3.89,6.45,0.1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3-134-138   [20692],NOT GIVEN [20692],VOL,60.7717,0.4684,16.1664,,,4.23,2.05,0.5126,0.1491,4.54,5.54,0.1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-3-134-138   [20692],NOT GIVEN [20692],VOL,58.9133,0.6315,16.896,,,3.67,2.75,0.7042,0.1242,4.22,5.93,0.1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-6 0-4   [20692],NOT GIVEN [20692],VOL,63.2,0.6321,16.07,,,2.83,0.0067,0.0095,0.1492,5.04,6.86,0.1502,9.236790647,,,,,,,,,,,,,5016.575326,1.11761053,358.4396589,1.719342768,3.351894778,299.9629726,,1.485423792,,641.9771759,52593.55089,61.21091543,,,,,120.2410559,38.87868669,21.34539474,192.7353412,70.1688244,,,,,,,,3.172321734,,,,0.759115951,378.8033139,37.12962014,86.78959805,8.051428083,25.39303083,4.277053976,0.404821708,3.399105069,0.661884781,3.750313334,0.739179315,1.799114508,0.340558019,2.36474444,0.401416504,4.612527619,3.122815877,,,,,,,,,2.864052647,,6.52382673,2.563894662
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-6 0-4   [20692],NOT GIVEN [20692],VOL,64.9,0.6371,15.3,,,3.31,0.0144,0.0325,0.077,5.17,6.3,0.1616,25.21117452,,,,,,,,,,,,,4241.504246,2.400317429,861.5463228,0,3.171994735,755.3114298,,0.201280798,,184.7334922,67614.55238,30.66802783,,,,,179.6274786,1.454274553,43.62725339,426.9923775,180.2274924,,,,,,,,5.974173741,,,,1.715429428,16.03543738,91.4980776,201.781246,19.25714693,60.69639323,10.47837317,0.400919079,7.666539888,1.300371439,7.3023219,1.610708709,5.164513572,0.709072311,5.302083428,0.804612708,10.72758934,8.501424054,,,,,,,,,6.054368387,,16.07353279,5.931738149
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-6 0-4   [20692],NOT GIVEN [20692],VOL,61.89,0.608,14.97,,,3.83,0.0252,0.0225,0.0431,4.81,5.5,0.0974,83.72394438,,,,,,,,,,,,,2720.822932,2.262790815,959.9101913,1.420603912,0.340611128,886.6159454,,0.568220068,,277.1961951,268.9552008,51.25309381,,,,,299.04818,11.89957212,128.3081328,1032.54823,563.4074111,,,,,,,,25.71249723,,,,5.703758397,168.7139869,143.8429315,338.4046819,30.33722466,95.86665798,18.74267895,0.573823061,17.76805579,3.123015524,20.84068923,4.008417585,12.65619417,1.968975449,11.64657171,1.499630911,31.38758583,32.42940143,,,,,,,,,22.75819888,,55.76222813,21.18391334
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-6 0-4   [20692],NOT GIVEN [20692],VOL,65.87,0.2786,16.96,,,1.55,0,0.0228,0.0604,5.36,6.9,0.0879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-6 0-4   [20692],NOT GIVEN [20692],VOL,63.87,0.8109,15.36,,,3.59,0.0195,0,0.1711,4.68,5.75,0.1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-6 0-4   [20692],NOT GIVEN [20692],VOL,62.02,0.9427,16,,,3.45,0.0298,0.0738,0,4.85,6.09,0.2722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
