TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,2.31,-98.54,SAQ,s_TR16422D-1 [2105],BASALT [2105],VOL,49.79,1.58,16.21,1.39,8.4,11.09,12.14,7.15,0.17,0.05,2.45,0.16,,,,,,,,,,,,,,,40,,340,276,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,10.7,,10.1,4.2,1.4,,1,,,,0.66,4.1,0.65,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 5,2.44,-95.62,SAQ,s_P02.44N1 [2282],BASALT [2282],VOL,50.13,1.03,16.24,,,9.02,12.5,8.43,,0.06,2.2,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 2,1.04,-85.12,SAQ,s_P01.75N1 [2282],BASALT [2282],VOL,50.02,1.49,16.29,,,8.58,11.88,8.01,,0.08,2.78,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 7,2.42,-95.41,SAQ,s_P02.42N1 [2282],BASALT [2282],VOL,50.75,1.18,15.52,,,9.38,12.26,8.09,,0.11,2.24,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 7,3.2,-83.04,SAQ,s_P03.20N1 [2282],BASALT [2282],VOL,50.47,1.07,15.29,,,9.06,12.54,8.21,,0.02,2.18,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 7,3.2,-83.04,SAQ,s_P03.20N2 [2282],BASALT [2282],VOL,50.89,1.16,15.19,,,8.99,12.52,7.75,,0.05,2.55,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 8,2.6,-95.33,SAQ,s_P02.60N1 [2282],BASALT [2282],VOL,50.55,0.14,14.35,,,0.13,7.42,11.64,,2.31,10.98,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 17,0.82,-86.13,SAQ,s_P00.82N2 [2282],BASALT [2282],VOL,51.35,2.14,13.21,,,13.43,10.74,6.12,,0.1,2.3,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 17,0.82,-86.13,SAQ,s_P00.82N1 [2282],BASALT [2282],VOL,51.36,2.15,13.02,,,13.97,10.1,5.35,,0.13,2.62,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 1,0.71,-85.5,SAQ,s_P00.71N6 [2282],BASALT [2282],VOL,50.45,2.73,12.56,,,15.46,9.97,5.41,,0.11,2.42,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 1,0.71,-85.5,SAQ,s_P00.71N1 [2282],BASALT [2282],VOL,49.91,3.27,11.93,,,17.01,9.62,4.79,,0.16,2.5,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 1,0.71,-85.5,SAQ,s_P000.71N2 [2282],BASALT [2282],VOL,49.23,3.71,11.24,,,18.43,9.18,4.26,,0.19,2.52,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 1,0.71,-85.5,SAQ,s_P00.71N3 [2282],BASALT [2282],VOL,50.03,3.64,11.56,,,17.85,9.19,4.12,,0.18,2.58,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 1,0.71,-85.5,SAQ,s_P00.71N4 [2282],BASALT [2282],VOL,49.78,3.43,11.87,,,17.3,9.22,4.24,,0.17,2.64,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 1,0.71,-85.5,SAQ,s_P00.71N5 [2282],BASALT [2282],VOL,50.44,3.39,11.95,,,16.86,8.87,3.61,,0.21,2.79,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 1,0.71,-85.5,SAQ,s_P00.71N9 [2282],BASALT [2282],VOL,50.98,3.58,13.55,,,16.45,9.25,4.01,,0.16,2.88,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 6,2.7,-95.24,SAQ,s_P02.70N1 [2282],BASALT [2282],VOL,51.52,2,13.17,,,13.98,10.21,5.64,,0.17,2.55,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 6,2.7,-95.24,SAQ,s_P02.70N2 [2282],BASALT [2282],VOL,51.84,2.48,12.55,,,15.66,9.03,4.55,,0.3,2.73,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 6,2.7,-95.24,SAQ,s_P02.70N3 [2282],BASALT [2282],VOL,57.08,1.76,13.48,,,12.12,6.87,2.74,,0.58,3.31,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 6,2.7,-95.24,SAQ,s_P02.70N6 [2282],BASALT [2282],VOL,69.27,0.55,12.1,,,5.96,2.99,0.45,,1.37,4.28,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 6,2.7,-95.24,SAQ,s_P02.70N4 [2282],BASALT [2282],VOL,69.68,0.61,12.41,,,5.09,2.85,0.4,,1.47,4.29,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 6,2.7,-95.24,SAQ,s_P02.70N5 [2282],BASALT [2282],VOL,70.05,0.63,12.38,,,4.53,2.63,0.24,,1.61,4.3,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K17,2.43,-95.5505,SAQ,s_17C-17-1 [2665],BASALT [2665],VOL,49.68,0.86,16.38,,9.34,,12.15,9.34,,0.04,2.2,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K10,2.6378,-95.4925,SAQ,s_10B-10-30 [2665],BASALT [2665],VOL,48.23,0.83,17.48,,8.95,,12.34,9.24,,0.04,2.08,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K17,2.43,-95.5505,SAQ,s_17B-17-42 [2665],BASALT [2665],VOL,49.73,0.9,16.48,,9.22,,12.22,8.99,,0.05,2.21,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K10,2.6378,-95.4925,SAQ,s_10A-10-34 [2665],BASALT [2665],VOL,48.06,0.99,17.33,,9.49,,12.02,8.99,,0.05,2.35,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K20,1.636,-94.95283,SAQ,s_20-20-1 [2665],BASALT [2665],VOL,48.42,0.96,17.06,,9.61,,12.16,8.95,,0.04,2.28,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K24,3.3205,-94.8398,SAQ,s_24-24-5 [2665],BASALT [2665],VOL,49.96,1.26,15.4,,9.86,,11.92,8.47,,0.11,2.28,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K25,3.5248,-95.78616,SAQ,s_25-25-2 [2665],BASALT [2665],VOL,50.45,1.13,15.51,,9.68,,12.14,8.28,,0.17,2.1,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K26,3.5015,-93.659,SAQ,s_26B-26-4 [2665],BASALT [2665],VOL,51.12,1.32,15.16,,9.94,,11.71,8.26,,0.2,2.23,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K16,2.3263,-95.304,SAQ,s_16-16-38 [2665],BASALT [2665],VOL,49.99,1.16,15.83,,9.56,,12.79,8.2,,0.1,2.46,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K26,3.5015,-93.659,SAQ,s_26A-26-1 [2665],BASALT [2665],VOL,49.97,1.12,16.44,,10.52,,11.86,8.05,,0.13,2.22,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K26,3.5015,-93.659,SAQ,s_26C-26-10 [2665],BASALT [2665],VOL,50.61,1.32,15.31,,10.04,,11.74,7.98,,0.21,2.23,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K26,3.5015,-93.659,SAQ,s_26D-26-8 [2665],BASALT [2665],VOL,50.65,1.38,15.55,,9.96,,11.61,7.91,,0.21,2.34,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K17,2.43,-95.5505,SAQ,s_17A-17-22 [2665],BASALT [2665],VOL,50.08,0.98,16.73,,9.25,,12.84,7.29,,0.06,2.29,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K11,2.639,-95.49716,SAQ,s_11D-11-49 [2665],BASALT [2665],VOL,50.03,0.91,15.7,,8.8,,12.83,9.37,,0.08,1.83,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K11,2.639,-95.49716,SAQ,s_11C-11-13 [2665],BASALT [2665],VOL,50.23,1.05,15.46,,9.36,,12.19,9.24,,0.07,1.97,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K11,2.639,-95.49716,SAQ,s_11B-11-1 [2665],BASALT [2665],VOL,49.96,0.95,15.92,,8.86,,12.78,8.82,,0.06,1.92,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12,2.64283,-95.47116,SAQ,s_12B-12-32 [2665],BASALT [2665],VOL,49.56,1.02,15.59,,10.04,,12.05,8.79,,0.06,2.2,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12,2.64283,-95.47116,SAQ,s_12E-12-33 [2665],BASALT [2665],VOL,49.88,1.02,15.41,,9.23,,12.06,8.62,,0.07,2.2,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12,2.64283,-95.47116,SAQ,s_12D-12-153 [2665],BASALT [2665],VOL,50.57,1.02,15.43,,9.33,,12.79,8.4,,0.07,1.96,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12,2.64283,-95.47116,SAQ,s_12C-12-118 [2665],BASALT [2665],VOL,50.84,1.15,15.39,,9.54,,12.56,7.97,,0.09,2.11,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K4,1.805,-93.62683,SAQ,s_4D-4-1 [2665],BASALT [2665],VOL,50.96,1.2,14.73,,10.5,,12.26,7.58,,0.14,2.29,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K4,1.805,-93.62683,SAQ,s_4C-4-2 [2665],BASALT [2665],VOL,50.88,1.29,14.66,,10.81,,12.14,7.46,,0.1,2.34,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K18,2.60416,-95.43366,SAQ,s_18B-18-22 [2665],BASALT [2665],VOL,50.66,1.85,14,,12.43,,10.8,7.12,,0.19,2.41,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K18,2.60416,-95.43366,SAQ,s_18C-18-21 [2665],BASALT [2665],VOL,50.72,1.76,13.93,,12.43,,10.75,7.08,,0.17,2.33,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K4,1.805,-93.62683,SAQ,s_4B-4-7 [2665],BASALT [2665],VOL,50.9,1.43,14.29,,11.62,,11.39,6.87,,0.17,2.37,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K15,,,SAQ,s_15B-15-3 [2665],BASALT [2665],VOL,50.61,1.75,14.34,,11.76,,11.42,6.85,,0.14,2.29,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K4,1.805,-93.62683,SAQ,s_4A-4-13 [2665],BASALT [2665],VOL,51.02,1.5,14.13,,11.99,,11.28,6.68,,0.18,2.44,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K15,,,SAQ,s_15A-15-2 [2665],BASALT [2665],VOL,50.8,1.86,13.86,,12.01,,11.3,6.61,,0.15,2.33,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K18,2.60416,-95.43366,SAQ,s_18A-18-3 [2665],BASALT [2665],VOL,50.47,1.82,13.92,,12.27,,11,6.59,,0.16,2.35,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K29,1.8755,-86.545,SAQ,s_29-29-6 [2665],BASALT [2665],VOL,50.49,1.87,13.44,,13.85,,10.76,6.31,,0.08,2.39,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K14,2.7395,-95.2443,SAQ,s_14-14-3 [2665],BASALT [2665],VOL,51.21,1.76,13.48,,12.88,,10.86,6.19,,0.17,2.5,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12,2.64283,-95.47116,SAQ,s_12A-12-8 [2665],BASALT [2665],VOL,50.76,1.84,13.7,,12.96,,10.64,6.12,,0.16,2.42,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K2,1.3783,-93.7248,SAQ,s_2-2-7 [2665],BASALT [2665],VOL,48.38,2.12,17.5,,8.72,,10.69,6.59,,0.77,3.42,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K27,3.3456,-93.6386,SAQ,s_27-27-6 [2665],BASALT [2665],VOL,49.14,2,17.25,,9.65,,9.63,6.44,,1.07,3.45,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W,2.64,-95.5,SAQ,s_K11-78 [2767],BASALT [2767],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W,2.43,-95.55,SAQ,s_K17-9 [2767],BASALT [2767],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W,2.64,-95.47,SAQ,s_K12-40 [2767],BASALT [2767],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W,2.6,-95.43,SAQ,s_K18-21 [2767],BASALT [2767],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W,2.64,-95.47,SAQ,s_K12-57 [2767],BASALT [2767],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W,2.7,-95.24,SAQ,s_D6-C44 [2767],ANDESITE [2767],VOL,57.35,1.8,13.33,2.23,10.07,,7.14,2.67,0.2,0.56,3.33,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / SITE 95°W,2.7,-95.24,SAQ,s_D6-997 [2767],RHYODACITE [2767],VOL,70.01,0.59,12.73,0,5.33,,3.01,0.38,0.09,1.34,4.11,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K11,2.639,-95.49716,SAQ,s_11D [2767],BASALT [2767],VOL,50,0.88,15.54,0.84,8,,12.84,9.46,0.16,0.04,1.82,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K17,2.43,-95.5505,SAQ,s_17C [2767],BASALT [2767],VOL,49.29,0.87,16.06,0.14,9.18,,12.3,9.65,0.16,0.03,2.16,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12,2.64283,-95.47116,SAQ,s_12B [2767],BASALT [2767],VOL,49.63,1.02,15.51,1.16,8.97,,12.03,8.79,0.19,0.05,2.15,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
